,CENSUS2010,count,name,county,total_units,total_pct_occupied,total_occupied,total_pct_reported,total_reported,total_months_since_report,total_people_reporting,total_people_per_unit,total_rent_per_month,total_spending_per_month,total_hh_income,total_person_income,total_pct_lt5k,total_pct_5k_lt10k,total_pct_10k_lt15k,total_pct_15k_lt20k,total_pct_ge20k,total_pct_wage_major,total_pct_welfare_major,total_pct_other_major,total_pct_median,total_pct_lt50_median,total_pct_lt30_median,total_pct_2adults,total_pct_1adult,total_pct_female_head,total_pct_female_head_child,total_pct_disabled_lt62,total_pct_disabled_ge62,total_pct_disabled_all,total_pct_lt24_head,total_pct_age25_50,total_pct_age51_61,total_pct_age62plus,total_pct_age85plus,total_pct_minority,total_pct_black_nonhsp,total_pct_native_american_nonhsp,total_pct_asian_pacific_nonhsp,total_pct_white_nothsp,total_pct_black_hsp,total_pct_wht_hsp,total_pct_oth_hsp,total_pct_hispanic,total_pct_multi,total_months_waiting,total_months_from_movein,total_pct_utility_allow,total_pct_lt5kave_util_allow,pg2_units,pg2_pct_occupied,pg2_occupied_units,pg2_pct_reported,pg2_reported_units,pg2_months_since_report,pg2_people_reporting,pg2_people_per_unit,pg2_rent_per_month,pg2_spending_per_month,pg2_hh_income,pg2_person_income,pg2_pct_lt5k,pg2_pct_5k_lt10k,pg2_pct_10k_lt15k,pg2_pct_15k_lt20k,pg2_pct_ge20k,pg2_pct_wage_major,pg2_pct_welfare_major,pg2_pct_other_major,pg2_pct_median,pg2_pct_lt50_median,pg2_pct_lt30_median,pg2_pct_2adults,pg2_pct_1adult,pg2_pct_female_head,pg2_pct_female_head_child,pg2_pct_disabled_lt62,pg2_pct_disabled_ge62,pg2_pct_disabled_all,pg2_pct_lt24_head,pg2_pct_age25_50,pg2_pct_age51_61,pg2_pct_age62plus,pg2_pct_age85plus,pg2_pct_minority,pg2_pct_black_nonhsp,pg2_pct_native_american_nonhsp,pg2_pct_asian_pacific_nonhsp,pg2_pct_white_nothsp,pg2_pct_black_hsp,pg2_pct_wht_hsp,pg2_pct_oth_hsp,pg2_pct_hispanic,pg2_pct_multi,pg2_months_waiting,pg2_months_from_movein,pg2_pct_utility_allow,pg2_pct_lt5kave_util_allow,pg2_pct_bed1,pg2_pct_bed2,pg2_pct_bed3,pg2_pct_overhoused,pg2_tpoverty,pg2_tminority,pg2_tpct_ownsfd,pg3_units,pg3_pct_occupied,pg3_occupied_units,pg3_pct_reported,pg3_reported_units,pg3_months_since_report,pg3_people_reporting,pg3_people_per_unit,pg3_rent_per_month,pg3_spending_per_month,pg3_hh_income,pg3_person_income,pg3_pct_lt5k,pg3_pct_5k_lt10k,pg3_pct_10k_lt15k,pg3_pct_15k_lt20k,pg3_pct_ge20k,pg3_pct_wage_major,pg3_pct_welfare_major,pg3_pct_other_major,pg3_pct_median,pg3_pct_lt50_median,pg3_pct_lt30_median,pg3_pct_2adults,pg3_pct_1adult,pg3_pct_female_head,pg3_pct_female_head_child,pg3_pct_disabled_lt62,pg3_pct_disabled_ge62,pg3_pct_disabled_all,pg3_pct_lt24_head,pg3_pct_age25_50,pg3_pct_age51_61,pg3_pct_age62plus,pg3_pct_age85plus,pg3_pct_minority,pg3_pct_black_nonhsp,pg3_pct_native_american_nonhsp,pg3_pct_asian_pacific_nonhsp,pg3_pct_white_nothsp,pg3_pct_black_hsp,pg3_pct_wht_hsp,pg3_pct_oth_hsp,pg3_pct_hispanic,pg3_pct_multi,pg3_months_waiting,pg3_months_from_movein,pg3_pct_utility_allow,pg3_pct_lt5kave_util_allow,pg4_units,pg4_pct_occupied,pg4_occupied_units,pg4_pct_reported,pg4_reported_units,pg4_months_since_report,pg4_people_reporting,pg4_people_per_unit,pg4_rent_per_month,pg4_spending_per_month,pg4_hh_income,pg4_person_income,pg4_pct_lt5k,pg4_pct_5k_lt10k,pg4_pct_10k_lt15k,pg4_pct_15k_lt20k,pg4_pct_ge20k,pg4_pct_wage_major,pg4_pct_welfare_major,pg4_pct_other_major,pg4_pct_median,pg4_pct_lt50_median,pg4_pct_lt30_median,pg4_pct_2adults,pg4_pct_1adult,pg4_pct_female_head,pg4_pct_female_head_child,pg4_pct_disabled_lt62,pg4_pct_disabled_ge62,pg4_pct_disabled_all,pg4_pct_lt24_head,pg4_pct_age25_50,pg4_pct_age51_61,pg4_pct_age62plus,pg4_pct_age85plus,pg4_pct_minority,pg4_pct_black_nonhsp,pg4_pct_native_american_nonhsp,pg4_pct_asian_pacific_nonhsp,pg4_pct_white_nothsp,pg4_pct_black_hsp,pg4_pct_wht_hsp,pg4_pct_oth_hsp,pg4_pct_hispanic,pg4_pct_multi,pg4_months_waiting,pg4_months_from_movein,pg4_pct_utility_allow,pg4_pct_lt5kave_util_allow,pg5_units,pg5_pct_occupied,pg5_occupied_units,pg5_pct_reported,pg5_reported_units,pg5_months_since_report,pg5_people_reporting,pg5_people_per_unit,pg5_rent_per_month,pg5_spending_per_month,pg5_hh_income,pg5_person_income,pg5_pct_lt5k,pg5_pct_5k_lt10k,pg5_pct_10k_lt15k,pg5_pct_15k_lt20k,pg5_pct_ge20k,pg5_pct_wage_major,pg5_pct_welfare_major,pg5_pct_other_major,pg5_pct_median,pg5_pct_lt50_median,pg5_pct_lt30_median,pg5_pct_2adults,pg5_pct_1adult,pg5_pct_female_head,pg5_pct_female_head_child,pg5_pct_disabled_lt62,pg5_pct_disabled_ge62,pg5_pct_disabled_all,pg5_pct_lt24_head,pg5_pct_age25_50,pg5_pct_age51_61,pg5_pct_age62plus,pg5_pct_age85plus,pg5_pct_minority,pg5_pct_black_nonhsp,pg5_pct_native_american_nonhsp,pg5_pct_asian_pacific_nonhsp,pg5_pct_white_nothsp,pg5_pct_black_hsp,pg5_pct_wht_hsp,pg5_pct_oth_hsp,pg5_pct_hispanic,pg5_pct_multi,pg5_months_waiting,pg5_months_from_movein,pg5_pct_utility_allow,pg5_pct_lt5kave_util_allow,pg6_units,pg7_units,pg7_reported,pg7_pct_reported,pg8_units,pg8_pct_occupied,pg8_occupied_units,pg8_pct_reported,pg8_reported_units,pg8_months_since_report,pg8_people_reporting,pg8_people_per_unit,pg8_rent_per_month,pg8_spending_per_month,pg8_hh_income,pg8_person_income,pg8_pct_lt5k,pg8_pct_5k_lt10k,pg8_pct_10k_lt15k,pg8_pct_15k_lt20k,pg8_pct_ge20k,pg8_pct_wage_major,pg8_pct_welfare_major,pg8_pct_other_major,pg8_pct_median,pg8_pct_lt50_median,pg8_pct_lt30_median,pg8_pct_2adults,pg8_pct_1adult,pg8_pct_female_head,pg8_pct_female_head_child,pg8_pct_disabled_lt62,pg8_pct_disabled_ge62,pg8_pct_disabled_all,pg8_pct_lt24_head,pg8_pct_age25_50,pg8_pct_age51_61,pg8_pct_age62plus,pg8_pct_age85plus,pg8_pct_minority,pg8_pct_black_nonhsp,pg8_pct_native_american_nonhsp,pg8_pct_asian_pacific_nonhsp,pg8_pct_white_nothsp,pg8_pct_black_hsp,pg8_pct_wht_hsp,pg8_pct_oth_hsp,pg8_pct_hispanic,pg8_pct_multi,pg8_months_waiting,pg8_months_from_movein,pg8_pct_utility_allow,pg8_pct_lt5kave_util_allow,pg9_units,pg9_pct_occupied,pg9_occupied_units,pg9_pct_reported,pg9_reported_units,pg9_months_since_report,pg9_people_reporting,pg9_people_per_unit,pg9_rent_per_month,pg9_spending_per_month,pg9_hh_income,pg9_person_income,pg9_pct_lt5k,pg9_pct_5k_lt10k,pg9_pct_10k_lt15k,pg9_pct_15k_lt20k,pg9_pct_ge20k,pg9_pct_wage_major,pg9_pct_welfare_major,pg9_pct_other_major,pg9_pct_median,pg9_pct_lt50_median,pg9_pct_lt30_median,pg9_pct_2adults,pg9_pct_1adult,pg9_pct_female_head,pg9_pct_female_head_child,pg9_pct_disabled_lt62,pg9_pct_disabled_ge62,pg9_pct_disabled_all,pg9_pct_lt24_head,pg9_pct_age25_50,pg9_pct_age51_61,pg9_pct_age62plus,pg9_pct_age85plus,pg9_pct_minority,pg9_pct_black_nonhsp,pg9_pct_native_american_nonhsp,pg9_pct_asian_pacific_nonhsp,pg9_pct_white_nothsp,pg9_pct_black_hsp,pg9_pct_wht_hsp,pg9_pct_oth_hsp,pg9_pct_hispanic,pg9_pct_multi,pg9_months_waiting,pg9_months_from_movein,pg9_pct_utility_allow,pg9_pct_lt5kave_util_allow,GISJOIN,GISJOIN2
363,3402903520,1,Bay Head Borough,Ocean,1,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G3402903520,G340029003520
364,3402903940,1,Beach Haven Borough,Ocean,1,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G3402903940,G340029003940
365,3402904180,1,Beachwood Borough,Ocean,19,95,18.05,94.73684211,18,6,56,3.111111111,532,905,21339,6859,6,17,28,11,39,44,0,56,22,94,72,6,50,94,56,25,50,18,0,78,11,11,0,44,39,0,0,56,0,6,0,6,0,0,92,67,237,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,0.95,18.05,99.72299169,18,6,56,3.111111111,532,905,21339,6859,6,17,28,11,39,44,0,56,22,94,72,6,50,94,56,25,50,18,0,78,11,11,0,44,39,0,0,56,0,6,0,6,0,0,92,67,237,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G3402904180,G340029004180
366,3402905305,5,Berkeley Township,Ocean,294,95.70408163,281.37,98.63945578,290,5.94137931,512,1.765517241,405.2586207,901.5724138,16977.01034,9807.244828,3.093103448,19.10689655,32.46551724,15.1137931,30.22068966,17.33793103,1.593103448,78.67931034,20.05862069,98.85172414,84.11034483,2.74137931,18.42758621,72.8137931,18.77931034,45.48965517,32.33103448,28.14137931,2.389655172,25.85517241,17.2862069,54.46896552,4.996551724,28.00689655,14.65172414,0,0.289655172,70.4,0.796551724,11.61724138,0,13.21034483,0.796551724,27.08275862,103.1689655,71.47931034,108.9275862,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189,0.943280423,178.28,106.5739287,190,5.221052632,406,2.136842105,435.2789474,900.5684211,17741.24211,8722.563158,5.210526316,21.55789474,30.31578947,10.34736842,32.56842105,25.58947368,2.068421053,68.20526316,20.08947368,98.08421053,81.41052632,3.984210526,28.10526316,79.44736842,28.64210526,48.01578947,45.87894737,32.42631579,3.447368421,36.61052632,21.21052632,38.04210526,1.547368421,36.81052632,21.88947368,0,1.131578947,63.18947368,1.378947368,12.63157895,0.689473684,14.7,1.378947368,33.96842105,106.9263158,60.41052632,169.7473684,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102,0.98,99.96,97.03881553,97,7,103,1.06185567,346,909,15430,14531,0,15,37,23,25,2,0,98,20,100,89,0,0,62,0,31,17,17,0,3,10,87,11,12,2,0,0,85,0,10,0,10,0,0,96,95,43,0,0,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G3402905305,G340029005305
367,3402907420,1,Brick Township,Ocean,586,94,550.84,98.63481229,578,6,972,1.6816609,398,802,16687,9923,2,17,37,18,26,17,1,81,20,98,86,1,21,73,21,54,43,32,0,31,22,47,6,31,20,0,0,69,1,9,0,10,1,16,97,79,108,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,581,0.94,546.14,104.9181529,573,6,967,1.687609075,399,803,16732,9914,2,16,37,18,26,17,1,81,20,98,86,1,21,73,21,53,42,32,0,31,21,47,6,31,20,0,0,69,1,9,0,10,1,16,97,79,109,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G3402907420,G340029007420
368,3402918670,1,Eagleswood Township,Ocean,1,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G3402918670,G340029018670
369,3402930390,1,Harvey Cedars Borough,Ocean,1,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G3402930390,G340029030390
370,3402934680,1,Jackson Township,Ocean,186,95,176.7,96.77419355,180,6,605,3.361111111,617,1004,25379,7551,2,11,21,14,52,46,1,53,25,94,72,24,28,69,36,34,82,16,0,61,21,18,1,35,21,1,1,65,2,11,0,13,1,60,120,95,197,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186,0.95,176.7,101.8675722,180,6,605,3.361111111,617,1004,25379,7551,2,11,21,14,52,46,1,53,25,94,72,24,28,69,36,34,82,16,0,61,21,18,1,35,21,1,1,65,2,11,0,13,1,60,120,95,197,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G3402934680,G340029034680
371,3402937380,2,Lacey Township,Ocean,49,97.24489796,47.65,97.95918367,48,6.25,140,2.916666667,547,920,22356.5,7675.75,2,15,23.75,21.5,37.75,20.75,4.25,72.75,22.75,95.75,75,8.25,41.5,83.5,48.25,60.75,62.25,27.25,0,54.25,33.75,12.75,2.25,23,12.5,0,0,72.5,0,10.25,0,10.25,0,32,80.25,77.25,187.75,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,0.972926829,39.89,102.7826523,41,6.292682927,133,3.243902439,588.9512195,903.0731707,24033.31707,7408.073171,2.341463415,12.73170732,14.87804878,25.48780488,44.56097561,24.53658537,4.463414634,68.17073171,24.29268293,95.53658537,70.75609756,9.902439024,48.6097561,92.92682927,56.3902439,52.80487805,58.70731707,23.58536585,0,55.87804878,29.26829268,14.85365854,2.12195122,26.90243902,14.36585366,0,0,73.09756098,0,12.24390244,0,12.24390244,0,32.17073171,83.75609756,90.56097561,190.097561,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,0,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G3402937380,G340029037380
372,3402937770,1,Lakehurst Borough,Ocean,14,98,13.72,100,14,6,45,3.214285714,458,898,18786,5845,21,14,14,7,43,36,7,57,18,93,86,7,57,71,50,29,0,20,0,79,21,0,0,50,36,0,0,50,0,14,0,14,0,0,125,71,225,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,0.98,13.72,102.0408163,14,6,45,3.214285714,458,898,18786,5845,21,14,14,7,43,36,7,57,18,93,86,7,57,71,50,29,0,20,0,79,21,0,0,50,36,0,0,50,0,14,0,14,0,0,125,71,225,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G3402937770,G340029037770
373,3402938550,4,Lakewood Township,Ocean,2944,95.80434783,2820.48,100.4415761,2957,5.013189043,17814,6.024349002,666.0818397,1159.379777,28237.83835,4721.211701,2.703077443,8.066621576,15.80926615,11.39296584,61.64829219,65.94893473,0.039567129,31.6185323,23.17450118,95.78593169,74.68109571,62.13019953,10.87081502,37.24822455,20.37233683,8.049712546,35.89347311,3.64355766,0.6898884,67.30740615,14.08353061,17.63544133,0.729455529,23.42712208,10.07609063,0,0,75.88298952,0.6898884,9.604666892,2.069665201,13.35103145,0.296922557,67.92424755,140.0081163,77.5035509,232.9922218,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2567,0.957756136,2458.56,106.0376806,2607,5.014576141,17212,6.602224779,710.3732259,1179.317606,30077.13579,4582.650173,2.667433832,5.888377445,13.90525508,10.98772535,66.55120829,72.11891063,0.043728423,26.16992712,23.95397008,94.98772535,73.00690449,70.07019563,9.027234369,32.38396624,20.22861527,7.599539701,39.08016878,2.611814346,0.652857691,72.57345608,15.03835827,12.38818565,0.696586114,17.67740698,8.01726122,0,0,82.32259302,0.652857691,8.021864212,0,9.660145761,0.332566168,69.12696586,145.4357499,77.60030687,254.6275412,8,0,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,356,0.957303371,340.8,97.71126761,333,7,584,1.753753754,340,1058,14592,8321,7,25,32,11,25,23,2,70,18,99,86,3,25,74,26,13,24,11,2,31,10,57,5,71,24,0,1,26,2,23,21,45,1,0,99,80,77,0,0,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,0.92,11.04,99.63768116,11,8,11,1,287,371,11931,11931,0,36,45,18,0,0,0,100,16,100,100,0,0,64,0,100,100,100,0,55,18,27,0,18,9,0,0,82,0,9,0,9,0,0,200,0,0,G3402938550,G340029038550
374,3402940560,2,Little Egg Harbor Township,Ocean,156,97.65384615,152.34,97.43589744,152,6.657894737,327,2.151315789,386.5921053,930.4210526,16299.98684,7805.815789,4,20.28947368,26.92105263,19.85526316,28.93421053,7.855263158,1.657894737,86.65789474,18.51315789,100,87.09210526,2.052631579,32.30263158,79.71052632,31.84210526,44.73684211,27.35526316,27.02631579,0,40.52631579,18.02631579,42.27631579,2.486842105,25.42105263,17.05263158,0,1.513157895,74.57894737,0.828947368,6.197368421,0.828947368,7.026315789,0.684210526,19.57894737,109.3947368,94.63157895,143.3157895,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106,0.96745283,102.55,100.4388103,103,5,273,2.650485437,410.3883495,947,16561.69903,6263.825243,4,22.46601942,25.45631068,17.27184466,30.80582524,12,2.990291262,80.51456311,17.26213592,100,86.45631068,3.029126214,47.53398058,84.26213592,46.31067961,42.30097087,41.11650485,26.01941748,0,58.31067961,22.25242718,19.4368932,0.747572816,34.52427184,24.00970874,0,1.009708738,65.47572816,0.747572816,9.009708738,0,9.757281553,1.009708738,17.95145631,123.9902913,92.48543689,164.1262136,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,0.99,49.5,98.98989899,49,8,54,1.102040816,337,896,15751,14292,4,16,31,24,24,0,0,100,21,100,88,0,0,69,0,100,23,30,0,2,8,90,6,6,2,0,2,94,0,0,2,2,0,0,78,100,103,0,0,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G3402940560,G340029040560
375,3402941250,1,Long Beach Township,Ocean,1,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G3402941250,G340029041250
376,3402943140,7,Manchester Township,Ocean,195,92.85641026,181.07,93.84615385,183,6.071038251,270,1.475409836,445.273224,729.5846995,18911.90164,12956.82514,3.300546448,10.53551913,32.95081967,18.29508197,35.52459016,11.63387978,0.677595628,88.36612022,22.62295082,98.05464481,77.81420765,0,11.89617486,66.72131148,8.918032787,47.77595628,28.53005464,29.0273224,0.590163934,12.89617486,14.51912568,71.31693989,7.863387978,22.51912568,16.83060109,0,0.519125683,73.41530055,0.568306011,3.819672131,0.677595628,5.06557377,0.519125683,6.639344262,114.3442623,96.22404372,107.4043716,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111,0.878558559,97.52,100.4922067,98,5.724489796,183,1.867346939,495.4387755,952.0612245,19870.93878,10993.54082,4.081632653,14.56122449,28.52040816,15.42857143,37.68367347,20.6122449,1.224489796,78.57142857,22.57142857,98.93877551,75.52040816,0,22.58163265,76.60204082,17.62244898,52.71428571,62.47959184,44.02040816,1.06122449,23.74489796,27.83673469,48.03061224,2.030612245,34.78571429,27.67346939,0,0.969387755,65.21428571,1.06122449,5.295918367,0,6.357142857,0.969387755,11.93877551,151.6122449,93.1122449,172.2040816,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,83,0.99,82.17,102.2270902,84,6,86,1.023809524,392,466,17984,17566,1,6,38,21,33,0,0,100,24,98,80,0,0,56,0,0,5,5,0,0,0,100,14,7,4,0,0,83,0,2,1,4,0,0,71,100,38,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G3402943140,G340029043140
377,3402954450,1,Ocean Gate Borough,Ocean,15,97,14.55,100,15,5,48,3.2,359,931,14523,4538,8,23,15,23,31,20,0,67,15,100,93,7,73,87,73,47,0,27,0,80,20,0,0,33,20,0,0,67,0,13,0,13,0,4,81,80,117,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,0.97,14.55,103.0927835,15,5,48,3.2,359,931,14523,4538,8,23,15,23,31,20,0,67,15,100,93,7,73,87,73,47,0,27,0,80,20,0,0,33,20,0,0,67,0,13,0,13,0,4,81,80,117,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G3402954450,G340029054450
378,3402958590,1,Pine Beach Borough,Ocean,1,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G3402958590,G340029058590
